,county_state,all_pubs_tot_circ_household,tot_households_est,diff_margin_gop_2016_2012,diff_cvap_turnout_2016_2012,pct_uninsured,unemployment_rate,pct_white_nonhispanic,any_college_aggregate,fips,fips2,trump_win,margin_gop_2016,margin_gop_2012,combined_cvap_turnout_2016
1050,GALLATIN//KY,0.0965450435906,3097.0,33.8163739801,2.624985,14.6,4.4,91.5256215711,37.9654373775,21077.0,21077.0,1,50.8098380324,16.9934640523,51.908475
1051,MENDOCINO//CA,0.0967163477085,34017.0,8.43872404548,2.6842,14.6,5.1,66.6818971032,60.2998515425,6045.0,6045.0,0,-29.1560996939,-37.5948237394,59.220928
1052,CALHOUN//WV,0.0967637540453,3090.0,37.5989971564,7.862112,16.6,11.9,97.2608177848,28.0512351327,54013.0,54013.0,1,60.1766513057,22.5776541493,44.296503
1053,CLEARFIELD//PA,0.0969293145174,31817.0,20.7040324854,3.063327,9.0,6.3,93.4106192297,36.1993927126,42033.0,42033.0,1,49.5809372324,28.876904747,52.912617
1054,TALLAPOOSA//AL,0.097040985113,16323.0,9.17725118949,1.644999,11.9,5.2,69.0302043593,45.3853604539,1123.0,1123.0,1,41.5910073498,32.4137561603,60.742748
1055,LAWRENCE//MO,0.097079334392,14483.0,14.0799767686,2.108508,15.0,3.4,90.1030226964,45.2484606032,29109.0,29109.0,1,61.0891207869,47.0091440183,58.621472
1056,LAKE//MN,0.0971102811087,5087.0,18.8424103886,-2.508896,6.3,5.4,96.2604651163,58.7447801523,27075.0,27075.0,0,-2.24042027194,-21.0828306606,75.746459
1057,SEMINOLE//OK,0.0972614648989,9202.0,13.863436374,3.422695,21.9,6.6,65.7627251678,47.1519366831,40133.0,40133.0,1,44.1359561753,30.2725198013,43.076363
1058,PAYNE//OK,0.09730141891,30164.0,-0.0258814351466,5.322668,13.6,3.5,77.816249701,63.9470341973,40119.0,40119.0,1,28.321741324,28.3476227592,47.861934
1059,BIG HORN//WY,0.0973057225562,4491.0,3.74638297567,0.439066,16.0,4.2,88.087431694,57.5003143468,56003.0,56003.0,1,68.3796022839,64.6332193082,61.982328
1060,GRUNDY//MO,0.0976090707419,4057.0,19.2111969965,1.552529,15.6,3.5,95.1833073323,47.2988672669,29079.0,29079.0,1,60.7749830048,41.5637860082,57.617927
1061,YAVAPAI//AZ,0.0977683891236,92310.0,0.677942711191,0.727081,13.4,4.4,81.1153910258,64.0280474915,4025.0,4025.0,1,31.4259538694,30.7480111582,60.614228
1062,BOISE//ID,0.0979797979798,2970.0,9.94693807769,0.808215,14.3,4.9,92.4473493101,66.320845341,16015.0,16015.0,1,49.7376705142,39.7907324365,64.821994
1063,EMMET//MI,0.0982219673071,13948.0,2.27537211702,3.084702,10.3,5.6,91.5016051851,67.489887162,26047.0,26047.0,1,19.4098220944,17.1344499774,72.261328
1064,HUTCHINSON//TX,0.0983488007714,8297.0,3.41285006225,3.794355,18.0,5.7,71.8455485406,52.9448885149,48233.0,48233.0,1,76.113709082,72.7008590197,55.509657
1065,MEADE//KY,0.0983544543219,10574.0,23.3357574909,6.223333,12.5,4.3,88.9373840126,46.6625013017,21163.0,21163.0,1,46.0934304181,22.7576729272,56.964213
1066,WASHINGTON//ID,0.0983735571878,3812.0,9.54283509853,-0.571125,19.8,5.0,78.783042394,48.3667621777,16087.0,16087.0,1,56.2864840593,46.7436489607,60.986257
1067,WHITMAN//WA,0.0984539341341,17399.0,-4.1899318854,1.738057,8.2,4.3,80.3068232878,78.2370495746,53075.0,53075.0,0,-0.486477572559,3.70345431284,48.307872
1068,MACKINAC//MI,0.0986753695527,5209.0,14.9819028423,1.117838,14.5,10.2,74.7736327418,51.8901569187,26097.0,26097.0,1,27.1846254928,12.2027226505,68.260247
1069,MORROW//OH,0.0987401574803,12700.0,24.9439679866,0.514048,9.6,4.4,96.2738598697,40.9547102977,39117.0,39117.0,1,49.4933893488,24.5494213622,62.29881
1070,MORRIS//KS,0.0989193682461,2406.0,5.51498064984,3.558016,9.5,3.8,92.7826086957,53.0100334448,20127.0,20127.0,1,46.8847352025,41.3697545527,59.951496
1071,COOS//NH,0.0990984645725,14198.0,26.7374269375,-0.593698,11.7,3.7,94.4493253844,48.205234732,33007.0,33007.0,1,9.13143231727,-17.6059946202,59.971464
1072,BELTRAMI//MN,0.099169603919,16739.0,19.7649693667,-2.877903,12.8,4.4,73.3855702778,64.4448502557,27007.0,27007.0,1,9.82829799212,-9.93667137455,62.880367
1073,MARION//KY,0.0992562542258,7395.0,24.9093025997,7.94214,9.9,3.6,87.2495815793,36.8044159332,21155.0,21155.0,1,30.1307350765,5.22143247676,56.783104
1074,SHOSHONE//ID,0.0994397759104,5712.0,29.1659230526,0.629133,16.5,7.2,92.4190597407,50.0380973114,16079.0,16079.0,1,37.36328125,8.19735819736,51.770157
1075,BROWN//IN,0.0997538966366,6095.0,14.7903758839,2.490854,13.5,3.2,96.0961961228,51.86661834,18013.0,18013.0,1,31.5756196257,16.7852437418,65.593356
1076,GRAYSON//KY,0.0997967479675,9840.0,19.7713966286,6.069952,13.7,6.3,95.5270951117,34.8916761688,21085.0,21085.0,1,59.2578568724,39.4864602438,53.253335
1077,THROCKMORTON//TX,0.0998573466476,701.0,5.40033246867,2.659523,20.2,4.0,84.4012944984,54.5294635004,48447.0,48447.0,1,78.0940594059,72.6937269373,69.193166
1078,FLOYD//TX,0.0998756734356,2413.0,6.39457382,0.016561,22.3,4.4,39.9643897702,44.7388342165,48153.0,48153.0,1,53.013278856,46.618705036,48.650786
1079,ADAMS//WA,0.0999655291279,5802.0,5.85945835414,0.680721,22.3,7.4,36.2297573502,40.6518830052,53001.0,53001.0,1,39.7451604999,33.8857021457,54.279047
1080,RINGGOLD//IA,0.1,2030.0,32.5779928525,3.353214,11.4,2.6,96.4631495752,54.3244771057,19159.0,19159.0,1,39.7540983607,7.17610550815,71.670216
1081,SHELBY//MO,0.100040016006,2499.0,21.1696838503,1.95216,15.8,3.3,96.6175756595,44.0804866635,29205.0,29205.0,1,58.9790897909,37.8094059406,71.097893
1082,HIGHLANDS//FL,0.100081689234,40397.0,9.03386352914,1.673716,15.9,6.5,69.2010414124,46.2468073666,12055.0,12055.0,1,32.0428173463,23.0089538172,58.502018
1083,SCOTT//IN,0.100312430261,8962.0,31.6738190251,1.638395,11.2,4.1,96.4470420048,40.3716008367,18143.0,18143.0,1,37.880794702,6.20697567692,49.976224
1084,PLATTE//WY,0.100319318787,3758.0,18.4305929248,1.502395,16.7,4.2,89.4514285714,61.4490020431,56031.0,56031.0,1,60.9417040359,42.5111111111,66.947317
1085,BARROW//GA,0.100339558574,23560.0,-0.0698462422676,0.816959,17.4,4.7,73.7557629284,46.9173288541,13013.0,13013.0,1,50.38504232,50.4548885622,52.640259
1086,LOGAN//OH,0.100429184549,18640.0,20.7779075902,0.932634,12.0,3.9,94.0836338053,39.045742344,39091.0,39091.0,1,52.5967534631,31.8188458729,62.89767
1087,MONTROSE//CO,0.100846851145,16768.0,5.66698528086,-0.280344,18.8,3.2,76.4179835845,55.8136300417,8085.0,8085.0,1,42.0740389179,36.407053637,67.54151
1088,KOOTENAI//ID,0.101043937541,56421.0,8.1802199151,0.907743,15.3,4.5,91.3055168705,63.770418347,16055.0,16055.0,1,42.5202908608,34.3400709457,56.447375
1089,VAN ZANDT//TX,0.101112125933,18613.0,5.53368666016,5.437946,21.1,4.1,84.5532463592,46.2284098086,48467.0,48467.0,1,72.1287288487,66.5950421886,54.870957
1090,MONROE//WV,0.101167983511,5822.0,15.9407829154,6.039238,12.5,3.4,96.6210720887,32.4518017563,54063.0,54063.0,1,57.2839506173,41.3431677019,54.884112
1091,HARDEMAN//TN,0.10129335012,8737.0,13.8789117865,-4.057145,13.0,6.2,55.0603740525,32.3838808869,47069.0,47069.0,1,7.98528457044,-5.8936272161,45.746768
1092,HALL//TX,0.101298701299,1155.0,15.5852088327,0.317752,25.8,7.1,57.6646893537,45.5369928401,48191.0,48191.0,1,66.7584940312,51.1732851986,51.400405
1093,CHEROKEE//SC,0.101349705209,20523.0,12.390363617,1.013645,15.2,4.6,73.2470508208,40.7658329043,45021.0,45021.0,1,41.721062793,29.330699176,50.791001
1094,HARRISON//KY,0.10154494382,7120.0,14.6790665707,4.038155,15.2,4.2,93.8384813385,38.9071038251,21097.0,21097.0,1,43.7869822485,29.1079156778,54.775572
1095,WINKLER//TX,0.101598173516,2628.0,-0.984400552566,1.80575,25.1,7.6,39.5459345301,40.1178010471,48495.0,48495.0,1,52.482648158,53.4670487106,40.887496
1096,DYER//TN,0.101600696537,14931.0,10.7133182844,-1.221135,10.3,5.9,80.285909497,43.983044195,47045.0,47045.0,1,55.3799849511,44.6666666667,47.157881
1097,BELKNAP//NH,0.101719721917,24597.0,11.8378013438,1.075024,11.5,2.6,95.0959452971,60.201185313,33001.0,33001.0,1,16.8243282456,4.98652690178,72.273082
1098,CALDWELL//TX,0.102080154204,12451.0,4.690200501,3.117866,23.9,4.0,42.503875772,43.0272992526,48055.0,48055.0,1,15.8254334273,11.1352329263,42.321569
1099,NOBLE//OK,0.102141327623,4670.0,6.99117833227,3.026229,9.9,3.3,82.443942291,53.3341833482,40103.0,40103.0,1,57.6180698152,50.6268914829,56.696111
1100,HALIFAX//VA,0.102167832168,14300.0,10.9350423197,1.61348,15.0,5.3,59.9476144877,43.2763318984,51083.0,51083.0,1,16.5702820725,5.63523975275,61.342096
1101,PUTNAM//FL,0.102228804682,27683.0,12.15237882,1.447892,20.7,6.0,71.8622757786,39.6122696506,12107.0,12107.0,1,36.6072522357,24.4548734157,58.695704
1102,ITASCA//MN,0.10234642763,18965.0,26.3802973989,0.296182,9.0,8.9,92.2785200864,60.9952635788,27061.0,27061.0,1,16.511627907,-9.86866949188,67.647982
1103,COLUMBIA//FL,0.102370507845,23708.0,7.77283165562,2.116471,16.1,4.8,73.3607645341,49.5181679651,12023.0,12023.0,1,44.4661276833,36.6932960277,54.066485
1104,SALINE//MO,0.102442333786,8844.0,20.0906244434,1.811612,9.0,3.6,81.3962458215,46.0399947375,29195.0,29195.0,1,34.5051379124,14.4145134689,54.502857
1105,LOGAN//CO,0.102686417273,7966.0,17.7626286596,0.940013,15.6,2.3,78.5069317767,55.5222047889,8075.0,8075.0,1,55.957534529,38.1949058693,56.252658
1106,MCKEAN//PA,0.10275862069,17400.0,19.0447088839,5.268911,8.0,6.1,93.8321984889,41.531176529,42083.0,42083.0,1,47.2450552273,28.2003463434,49.780685
1107,ASHLEY//AR,0.102798126576,8327.0,11.0943522025,3.46252,14.3,5.6,67.8882660512,43.4737497406,5003.0,5003.0,1,36.5018064034,25.4074542009,52.824986
1108,MADISON//NC,0.102958579882,8450.0,16.7527053271,6.113779,12.3,4.5,94.0695296524,49.7410023545,37115.0,37115.0,1,25.861754514,9.10904918687,66.615748
1109,HENRY//MO,0.102962807312,9518.0,21.9177089636,-0.093496,13.7,4.2,94.2361804484,46.4509929532,29083.0,29083.0,1,47.8538812785,25.936172315,59.105772
1110,LAMB//TX,0.10318602261,4865.0,7.80044772067,0.342488,22.5,5.9,41.0420608354,43.3716742187,48279.0,48279.0,1,58.1306017926,50.3301540719,45.138049
1111,HOT SPRINGS//WY,0.103574702108,2182.0,5.760159372,6.39947,15.2,4.2,93.3873986276,60.1137980085,56017.0,56017.0,1,60.7100591716,54.9498997996,72.710794
1112,COTTONWOOD//MN,0.103578154426,4779.0,20.0245701352,0.488871,5.9,5.6,87.6547455296,53.2797185222,27033.0,27033.0,1,35.1237493418,15.0991792066,68.792963
1113,CASS//IL,0.103653846154,5200.0,18.1142223069,4.876465,9.7,5.6,76.9880790705,39.0328733311,17017.0,17017.0,1,31.638306292,13.5240839852,58.951867
1114,SHELBY//OH,0.103738469008,18537.0,14.6202355464,-0.447052,7.1,3.6,93.4293924634,46.003656987,39149.0,39149.0,1,60.6014712246,45.9812356782,66.345412
1115,OSCEOLA//IA,0.104119850187,2670.0,20.4112793303,4.38577,9.1,2.5,91.6599581388,48.21836455,19143.0,19143.0,1,61.8079449484,41.3966656181,73.661143
1116,CUSTER//CO,0.104208416834,1996.0,7.29848269666,1.181674,21.9,2.9,91.5640250988,74.8145950756,8027.0,8027.0,1,41.1879895561,33.8895068595,77.472055
1117,BLUE EARTH//MN,0.104278182477,24847.0,13.2676394387,-2.976948,5.6,2.6,89.7197696737,66.2034330658,27013.0,27013.0,1,3.7256434929,-9.54199594583,64.28591
1118,DECATUR//IA,0.104325699746,3144.0,25.5045113871,0.315702,13.4,2.7,93.0900715238,48.5028752727,19053.0,19053.0,1,29.5706184175,4.06610703043,60.671943
1119,VINTON//OH,0.104366987179,4992.0,37.9716883731,1.13548,11.5,6.3,96.9925948315,35.9711431743,39163.0,39163.0,1,45.7444835898,7.77279521674,55.038434
1120,YOAKUM//TX,0.104510451045,2727.0,-0.93868452122,3.799046,24.6,4.4,35.5412151467,41.1630794702,48501.0,48501.0,1,59.6346237495,60.5733082707,55.05181
1121,MORGAN//MO,0.104582693292,7812.0,22.5267285694,1.101738,23.2,5.0,94.6897404203,37.8483294052,29141.0,29141.0,1,56.5967101531,34.0699815838,56.64373
1122,LE FLORE//OK,0.10460251046,18164.0,17.5804430005,4.099939,22.2,6.5,72.3120703822,41.6572246407,40079.0,40079.0,1,58.7301587302,41.1497157296,47.504324
1123,COWLEY//KS,0.104617182934,13688.0,7.79276022244,0.120922,11.4,4.3,80.9390504171,59.7253028493,20035.0,20035.0,1,37.6304329965,29.837672774,47.363847
1124,STONE//AR,0.104628549203,5142.0,7.15582297832,1.532,14.2,4.7,95.2845268542,43.693843594,5137.0,5137.0,1,52.3249502443,45.1691272659,55.440414
1125,JASPER//TX,0.104630381803,12310.0,11.4575541484,-0.540739,19.6,7.8,74.4799821069,40.1228121475,48241.0,48241.0,1,59.8906448955,48.4330907471,51.251078
1126,PULASKI//GA,0.104636432734,3947.0,3.74156670999,0.02723,17.0,5.4,59.1113028473,37.2502659889,13235.0,13235.0,1,37.0205669817,33.2790002717,40.444806
1127,ST. CLAIR//AL,0.104693705244,31979.0,2.49233193554,2.243852,10.6,5.1,86.2783005683,47.628531884,1115.0,1115.0,1,68.6111184332,66.1187864976,56.410664
1128,CRAIG//OK,0.104835732743,5418.0,18.3519555372,4.984856,19.0,4.7,64.6975040695,44.2937963324,40035.0,40035.0,1,52.440290758,34.0883352208,52.168906
1129,BECKHAM//OK,0.105109489051,7535.0,11.6828217908,5.92427,17.4,6.7,76.669527897,42.8758769917,40009.0,40009.0,1,70.7796520122,59.0968302215,46.892515
1130,TRINITY//TX,0.105164319249,5325.0,13.0083223685,-2.710241,20.8,6.0,79.3335647345,41.485746649,48455.0,48455.0,1,59.8963557339,46.8880333654,54.008907
1131,CARROLL//TN,0.105211318052,11168.0,17.8143505901,2.605498,11.7,6.4,85.1550100518,37.0167443289,47017.0,47017.0,1,52.3371721668,34.5228215768,51.329017
1132,ORANGE//NC,0.105300693909,51880.0,-8.82587177691,5.133427,9.5,3.9,69.7815989152,76.4613141455,37135.0,37135.0,0,-51.0234247777,-42.1975530007,83.168054
1133,CLINTON//OH,0.10539413924,16073.0,17.4478018263,1.063371,10.7,5.1,93.5453069799,47.3593011083,39027.0,39027.0,1,52.6132596685,35.1654578422,58.514488
1134,WALTHALL//MS,0.105537233119,5761.0,6.84061847237,-5.075866,20.0,6.5,52.8909066631,37.2691492583,28147.0,28147.0,1,15.2140802166,8.37346174425,62.392008
1135,MERCER//OH,0.105785539293,15919.0,10.2397143054,-0.275511,7.0,2.9,96.1848126667,42.4751014386,39107.0,39107.0,1,65.0480882008,54.8083738954,71.465468
1136,CARROLL//NH,0.1058191078,21206.0,4.86240185473,3.294218,14.4,2.8,96.1863069055,61.7390346651,33003.0,33003.0,1,5.67044007845,0.808038223721,77.194095
1137,WEBSTER//LA,0.105867427846,15765.0,4.14623859718,1.183713,18.3,7.5,62.6240244233,39.7014279533,22119.0,22119.0,1,29.1014332966,24.9551946994,60.198623
1138,STONE//MO,0.105874104082,12836.0,12.8521226059,2.270061,16.0,4.6,95.4294820717,45.9716633132,29209.0,29209.0,1,62.0570806627,49.2049580568,64.291513
1139,HENRY//IN,0.105941143809,18010.0,26.7244283191,3.40018,14.5,4.1,94.0483457453,43.0435158252,18065.0,18065.0,1,43.6911581569,16.9667298379,52.801663
1140,CHARLEVOIX//MI,0.106077450435,10794.0,9.62647204362,1.108211,9.9,4.6,94.3445320272,60.3668851766,26029.0,26029.0,1,24.2809089037,14.6544368601,70.028788
1141,PUTNAM//IN,0.106253458771,12649.0,17.020086417,2.661594,11.0,3.8,91.8884462151,45.1730418944,18133.0,18133.0,1,49.5980926431,32.578006226,49.361598
1142,HETTINGER//ND,0.106324472961,1091.0,17.8138671328,-2.548838,7.3,2.7,94.1625333842,51.6918271733,38041.0,38041.0,1,68.5170499603,50.7031828275,64.415967
1143,BROWN//OH,0.10634596929,16672.0,27.1326098981,0.715906,12.2,5.0,96.6528804213,35.7359435766,39015.0,39015.0,1,52.181409687,25.048799789,58.258063
1144,SEQUATCHIE//TN,0.106500445236,5615.0,19.762623435,2.793416,10.9,5.9,86.485745614,41.8215796203,47153.0,47153.0,1,59.6964884419,39.9338650068,49.050215
1145,BAILEY//TX,0.106605351171,2392.0,5.04014355712,0.65352,30.0,4.2,37.5105248386,35.7990230286,48017.0,48017.0,1,53.0269058296,47.9867622725,46.086591
1146,UPTON//TX,0.106820049302,1217.0,4.47186079248,-3.397972,24.4,5.1,44.6989720999,36.6423357664,48461.0,48461.0,1,52.237654321,47.7657935285,60.782951
1147,ACADIA//LA,0.107040134519,22599.0,6.84264109869,2.696615,16.1,6.6,77.7037787752,34.5491566326,22001.0,22001.0,1,56.6749434017,49.832302303,62.713706
1148,NOBLES//MN,0.107243050242,7842.0,20.5867615591,-1.206255,13.0,3.0,62.548992484,44.7919655667,27105.0,27105.0,1,29.864990689,9.27822912987,65.190893
1149,LEE//NC,0.107328114685,21206.0,2.96975729828,0.030708,18.5,5.6,58.3812985964,54.2499872142,37105.0,37105.0,1,13.1504295672,10.1806722689,63.246298
1150,MONROE//IA,0.107336139507,3326.0,33.4485765474,2.243942,13.0,4.8,94.6263434141,44.1804343791,19135.0,19135.0,1,41.1550468262,7.7064702788,66.413158
1151,LINCOLN//MO,0.107362958158,18498.0,21.3616821328,2.559524,11.2,3.4,93.5450324977,42.9457142857,29113.0,29113.0,1,50.4887959126,29.1271137799,61.164802
1152,JEFFERSON//FL,0.107373868047,5411.0,6.89791650576,0.228798,11.1,5.3,57.916607973,48.385310943,12065.0,12065.0,1,5.14330585002,-1.75461065574,68.247455
1153,JACKSON//SD,0.107558139535,1032.0,15.1906165622,-2.277118,23.1,4.4,45.0417052827,56.082924168,46071.0,46071.0,1,36.4383561644,21.2477396022,49.951369
1154,AMADOR//CA,0.107648114901,13925.0,6.26041764267,-1.020265,8.2,5.5,79.7296932018,61.3439810294,6005.0,6005.0,1,25.2240195508,18.9636019081,57.422626
1155,GLADES//FL,0.107653061224,3920.0,21.0335598556,-0.11459,23.0,6.3,60.9101868596,32.4226232483,12043.0,12043.0,1,39.6096440873,18.5760842316,42.486152
1156,DAWSON//MT,0.107700050327,3974.0,17.5945498829,0.666166,11.5,3.2,93.1126534971,56.3960639606,30021.0,30021.0,1,58.4593902723,40.8648403894,61.571491
1157,PARK//MT,0.107905196526,6793.0,4.39014167426,1.800662,15.6,4.5,94.1622103387,62.6869476547,30067.0,30067.0,1,14.9182862191,10.5281445448,71.540582
1158,WEXFORD//MI,0.107946026987,12673.0,20.1449805865,0.661325,11.6,4.5,94.9619858936,50.0154805608,26165.0,26165.0,1,36.4159958112,16.2710152248,60.599327
1159,PACIFIC//WA,0.108021978022,9100.0,18.4003183159,0.612754,14.6,8.1,83.2017437636,55.8044806517,53049.0,53049.0,1,6.94665791694,-11.453660399,65.040863
1160,RIPLEY//IN,0.1082318469,10921.0,18.7135420545,9.001523,9.1,3.9,96.1135188033,42.2855959836,18137.0,18137.0,1,57.3494917905,38.6359497359,60.800791
1161,MACON//AL,0.108253215133,8009.0,7.57446560727,-3.593564,12.4,7.5,16.0855230293,50.5411080601,1087.0,1087.0,0,-66.7924096936,-74.3668753009,58.99899
1162,WYTHE//VA,0.108319986513,11863.0,18.1167829087,4.878771,13.6,5.5,94.1247002398,44.7886658796,51197.0,51197.0,1,54.9358490566,36.8190661479,57.97587
1163,MORGAN//TN,0.108412483039,7370.0,20.3431895835,1.607763,10.8,6.3,93.3926768835,28.732755855,47129.0,47129.0,1,65.6662665066,45.3230769231,38.931739
1164,NEWTON//IN,0.108498426217,5401.0,27.0327073651,1.573389,14.3,5.0,92.3454506651,36.513258153,18111.0,18111.0,1,46.1232947677,19.0905874027,54.544365
1165,CAMERON//LA,0.108895705521,2608.0,3.26682316119,-4.973543,10.6,3.7,92.2457500746,44.3781753921,22023.0,22023.0,1,79.4420368364,76.1752136752,68.762958
1166,SUMMIT//CO,0.109139307897,10143.0,-3.20071206779,-2.046305,22.1,1.8,81.0435383552,77.560247984,8117.0,8117.0,0,-27.6321524189,-24.4314403511,70.59989
1167,HAYWOOD//NC,0.109417486883,26111.0,14.1860748904,3.170645,14.9,4.4,93.3648808518,58.3350411003,37087.0,37087.0,1,27.9546358934,13.7685610029,62.533313
1168,BEAUFORT//NC,0.109418880968,18516.0,5.23231759516,3.634924,13.8,5.6,66.0267866529,50.2630093019,37013.0,37013.0,1,24.4883257765,19.2560081814,69.187719
1169,GRANT//NM,0.109458111702,12032.0,5.80220614619,1.308882,8.7,6.4,47.5531439953,57.8642101672,35017.0,35017.0,0,-7.7178817383,-13.5200878845,57.686549
1170,AVOYELLES//LA,0.10948270093,14943.0,10.0071252359,-1.152712,19.0,6.2,65.7904274082,31.1542317056,22009.0,22009.0,1,36.9760569326,26.9689316967,53.076524
1171,JIM WELLS//TX,0.109624701714,13829.0,6.6502086318,5.883459,22.6,10.0,18.9744579243,37.0175643572,48249.0,48249.0,0,-10.3434310708,-16.9936397026,43.969706
1172,OHIO//IN,0.109669317706,2389.0,21.8866959809,2.471042,11.0,4.2,98.906016907,37.9576984307,18115.0,18115.0,1,49.0915323963,27.2048364154,60.798526
1173,WAYNE//IA,0.109784283513,2596.0,34.713237452,2.283329,13.0,3.0,96.679197995,46.0346399271,19185.0,19185.0,1,46.2170489558,11.5038115038,62.158501
1174,CORTLAND//NY,0.109841092835,17935.0,15.4904073492,2.72156,6.5,5.4,92.8837958526,55.1441139781,36023.0,36023.0,1,6.68150238819,-8.80890496101,53.02906
1175,MARIES//MO,0.109875203473,3686.0,20.3523293542,-0.176752,13.6,4.6,96.2018328365,40.4515522107,29125.0,29125.0,1,61.471765229,41.1194358748,64.878708
1176,TANEY//MO,0.110093896714,21300.0,11.8480958177,2.701556,21.1,4.5,89.9243768089,51.3636240041,29213.0,29213.0,1,59.2888584982,47.4407626805,56.572443
1177,CALDWELL//LA,0.110213652944,3838.0,9.02288340937,-0.699872,22.9,6.5,78.8288288288,31.9158328428,22021.0,22021.0,1,64.663256607,55.6403731976,60.980755
1178,DELAWARE//OK,0.110379807983,16561.0,12.8300624634,3.733098,19.8,4.8,64.9713830327,47.6492107581,40041.0,40041.0,1,54.1454081633,41.3153456998,48.339441
1179,KEOKUK//IA,0.110651023695,4347.0,33.2582047246,-1.281923,6.1,3.7,97.0265280342,47.6766833612,19107.0,19107.0,1,43.6393577604,10.3811530358,64.95052
1180,DUPLIN//NC,0.110863027431,21946.0,7.38460024723,0.69924,21.9,5.2,52.1807141776,41.9558998506,37061.0,37061.0,1,19.1980971797,11.8134969325,54.933369
1181,PARK//WY,0.110894941634,11822.0,1.30930559927,2.203459,13.3,4.5,90.4812834225,64.7136823495,56029.0,56029.0,1,58.6305863059,57.3212807066,67.437339
1182,LINCOLN//OR,0.111105708451,20566.0,10.6007145588,8.029854,16.1,5.4,83.2632101323,60.7254179654,41041.0,41041.0,0,-9.98127730393,-20.5819918627,70.62844
1183,CLAY//IA,0.111111111111,7146.0,23.7232804852,3.166139,7.1,3.5,94.5576585838,56.424919851,19041.0,19041.0,1,42.4256614376,18.7023809524,70.950568
1184,MCCONE//MT,0.111261872456,737.0,13.9338731444,5.5879,7.2,2.3,94.6759259259,47.4693251534,30055.0,30055.0,1,66.6666666667,52.7327935223,78.704578
1185,BRUNSWICK//VA,0.111392832995,5916.0,6.57956307991,-1.076549,13.4,5.3,40.7324276432,40.2317880795,51025.0,51025.0,0,-18.6788750818,-25.2584381617,57.497829
1186,LINCOLN//GA,0.111532846715,3425.0,8.7220614579,-5.942022,16.9,5.4,65.5569948187,39.0577777778,13181.0,13181.0,1,36.2926829268,27.5706214689,65.303928
